timestamp,cpu_usage,memory_usage,disk_io,network_latency,failure_cause
2025-06-28 20:50:21,52.71,90.09,234.4,85.26,Memory Issue
2025-06-28 20:45:21,53.74,56.61,164.06,50.59,None
2025-06-28 20:40:21,39.93,32.62,222.06,35.83,None
2025-06-28 20:35:21,99.13,70.72,262.83,47.21,CPU Overload
2025-06-28 20:30:21,55.37,76.22,197.26,27.76,None
2025-06-28 20:25:21,65.86,90.88,139.09,20.49,Memory Issue
2025-06-28 20:20:21,49.85,56.16,188.57,33.49,None
2025-06-28 20:15:21,70.08,79.26,274.7,70.06,None
2025-06-28 20:10:21,52.31,100.0,224.33,59.55,None
2025-06-28 20:05:21,63.23,51.75,190.25,15.97,None
2025-06-28 20:00:21,28.08,54.1,135.46,59.94,None
2025-06-28 19:55:21,49.54,94.51,223.06,61.04,Memory Issue
2025-06-28 19:50:21,57.36,78.25,217.62,41.37,None
2025-06-28 19:45:21,66.47,85.52,223.96,31.28,None
2025-06-28 19:40:21,26.87,52.33,166.28,59.87,None
2025-06-28 19:35:21,49.18,68.77,204.0,59.23,None
2025-06-28 19:30:21,43.06,50.82,261.77,64.95,None
2025-06-28 19:25:21,46.67,64.7,106.05,151.8,Network Delay
2025-06-28 19:20:21,57.84,28.64,209.63,69.91,None
2025-06-28 19:15:21,54.02,37.11,217.29,36.98,None
2025-06-28 19:10:21,57.03,60.08,312.6,65.18,None
2025-06-28 19:05:21,58.75,42.79,165.21,45.41,None
2025-06-28 19:00:21,57.47,86.86,224.05,13.89,None
2025-06-28 18:55:21,53.9,81.2,214.23,27.42,None
2025-06-28 18:50:21,46.29,84.98,294.7,65.26,None
2025-06-28 18:45:21,59.89,57.97,256.01,24.65,None
2025-06-28 18:40:21,59.26,68.13,151.66,122.34,Network Delay
2025-06-28 18:35:21,50.12,37.27,270.11,35.27,None
2025-06-28 18:30:21,40.57,78.83,125.48,12.0,None
2025-06-28 18:25:21,90.19,26.3,143.18,45.25,CPU Overload
2025-06-28 18:20:21,93.42,27.48,243.43,36.03,CPU Overload
2025-06-28 18:15:21,36.28,79.63,234.44,42.27,None
2025-06-28 18:10:21,85.79,61.77,224.57,35.5,None
2025-06-28 18:05:21,73.65,64.04,192.97,70.63,None
2025-06-28 18:00:21,30.51,62.21,165.99,37.4,None
2025-06-28 17:55:21,52.33,20.97,122.38,56.89,None
2025-06-28 17:50:21,66.89,85.36,137.6,45.66,Memory Issue
2025-06-28 17:45:21,70.55,68.81,152.1,42.69,None
2025-06-28 17:40:21,44.18,52.51,110.23,34.12,None
2025-06-28 17:35:21,30.35,71.72,228.77,52.06,None
2025-06-28 17:30:21,81.45,18.32,191.93,62.91,None
2025-06-28 17:25:21,94.62,72.9,216.02,44.82,CPU Overload
2025-06-28 17:20:21,76.94,52.75,82.33,18.45,None
2025-06-28 17:15:21,50.57,60.9,181.64,59.41,None
2025-06-28 17:10:21,37.48,59.62,433.72,59.03,Disk IO Bottleneck
2025-06-28 17:05:21,95.77,51.18,202.47,31.86,CPU Overload
2025-06-28 17:00:21,49.36,93.11,233.13,50.02,None
2025-06-28 16:55:21,75.73,75.66,256.08,36.81,None
2025-06-28 16:50:21,95.04,94.78,199.35,46.95,CPU Overload
2025-06-28 16:45:21,33.68,59.45,253.34,36.89,None
2025-06-28 16:40:21,53.6,50.33,190.45,63.47,None
2025-06-28 16:35:21,95.47,100.0,155.91,38.82,CPU Overload
2025-06-28 16:30:21,76.8,67.99,133.59,56.41,None
2025-06-28 16:25:21,40.95,86.49,197.57,36.15,Memory Issue
2025-06-28 16:20:21,96.62,62.26,88.65,11.44,CPU Overload
2025-06-28 16:15:21,58.17,25.33,149.3,57.93,None
2025-06-28 16:10:21,71.08,46.51,122.37,67.48,None
2025-06-28 16:05:21,71.46,35.24,261.73,30.05,None
2025-06-28 16:00:21,48.69,66.85,187.62,43.8,None
2025-06-28 15:55:21,44.41,75.94,171.36,62.68,None
2025-06-28 15:50:21,32.89,80.06,299.75,55.92,None
2025-06-28 15:45:21,60.54,88.26,345.49,40.32,Memory Issue
2025-06-28 15:40:21,65.96,100.0,200.78,39.35,None
2025-06-28 15:35:21,48.36,74.11,135.03,41.14,None
2025-06-28 15:30:21,59.51,69.36,167.39,65.52,None
2025-06-28 15:25:21,92.95,96.74,178.62,47.06,CPU Overload
2025-06-28 15:20:21,64.56,27.01,530.24,42.22,Disk IO Bottleneck
2025-06-28 15:15:21,27.76,29.71,268.47,61.93,None
2025-06-28 15:10:21,19.61,42.29,351.96,86.02,None
2025-06-28 15:05:21,25.33,44.43,179.47,67.42,None
2025-06-28 15:00:21,24.16,62.37,255.99,46.38,None
2025-06-28 14:55:21,51.19,76.9,263.37,60.32,None
2025-06-28 14:50:21,95.65,73.85,197.35,50.45,CPU Overload
2025-06-28 14:45:21,57.9,77.25,184.78,52.74,None
2025-06-28 14:40:21,90.97,38.51,235.71,28.93,CPU Overload
2025-06-28 14:35:21,52.37,52.94,110.62,42.57,None
2025-06-28 14:30:21,42.17,64.67,215.21,44.62,None
2025-06-28 14:25:21,24.7,94.18,231.94,57.79,None
2025-06-28 14:20:21,37.84,43.82,189.46,37.41,None
2025-06-28 14:15:21,39.1,62.77,267.65,23.7,None
2025-06-28 14:10:21,81.84,53.22,110.53,59.1,None
2025-06-28 14:05:21,54.78,89.57,565.84,27.08,Disk IO Bottleneck
2025-06-28 14:00:21,32.12,52.67,286.14,51.36,None
2025-06-28 13:55:21,75.03,40.5,167.42,65.47,None
2025-06-28 13:50:21,98.0,37.38,224.59,45.21,CPU Overload
2025-06-28 13:45:21,62.55,100.0,572.91,57.93,Disk IO Bottleneck
2025-06-28 13:40:21,35.29,100.0,213.16,65.54,None
2025-06-28 13:35:21,50.56,100.0,80.4,43.14,None
2025-06-28 13:30:21,48.57,40.48,81.78,82.32,None
2025-06-28 13:25:21,48.44,23.83,253.65,128.57,Network Delay
2025-06-28 13:20:21,60.8,82.2,258.61,84.34,None
2025-06-28 13:15:21,25.79,44.63,263.22,45.69,None
2025-06-28 13:10:21,57.95,69.2,166.57,34.69,None
2025-06-28 13:05:21,46.15,57.76,147.91,56.43,None
2025-06-28 13:00:21,60.07,86.86,115.14,39.45,None
2025-06-28 12:55:21,45.71,17.27,211.01,58.37,None
2025-06-28 12:50:21,42.58,79.49,180.26,13.9,None
2025-06-28 12:45:21,58.98,82.22,279.88,63.79,None
2025-06-28 12:40:21,68.04,79.47,233.59,37.03,None
2025-06-28 12:35:21,62.2,67.62,240.49,64.24,None
2025-06-28 12:30:21,66.68,74.91,279.76,53.94,None
2025-06-28 12:25:21,55.56,56.89,166.32,63.79,None
2025-06-28 12:20:21,59.3,50.7,211.22,59.41,None
2025-06-28 12:15:21,44.51,15.87,196.04,42.02,None
2025-06-28 12:10:21,65.25,49.85,166.49,53.68,None
2025-06-28 12:05:21,50.37,81.6,208.96,60.13,None
2025-06-28 12:00:21,56.98,90.67,170.62,45.13,None
2025-06-28 11:55:21,21.55,46.19,345.65,21.59,None
2025-06-28 11:50:21,32.6,78.11,234.61,46.36,None
2025-06-28 11:45:21,98.85,44.53,179.46,67.99,CPU Overload
2025-06-28 11:40:21,47.65,66.15,196.22,72.45,None
2025-06-28 11:35:21,53.53,68.51,169.59,41.45,None
2025-06-28 11:30:21,84.0,24.21,184.45,21.49,None
2025-06-28 11:25:21,38.17,67.8,136.26,69.56,None
2025-06-28 11:20:21,49.3,95.39,207.39,15.72,None
2025-06-28 11:15:21,27.32,89.85,252.05,64.13,None
2025-06-28 11:10:21,54.34,40.81,165.52,188.12,Network Delay
2025-06-28 11:05:21,45.03,89.39,159.46,109.06,None
2025-06-28 11:00:21,46.07,41.55,147.74,45.86,None
2025-06-28 10:55:21,46.94,63.39,162.95,20.93,None
2025-06-28 10:50:21,96.31,21.95,224.43,42.53,CPU Overload
2025-06-28 10:45:21,33.76,88.93,235.74,35.87,None
2025-06-28 10:40:21,32.27,51.34,137.76,111.13,Network Delay
2025-06-28 10:35:21,81.17,55.2,275.55,28.83,None
2025-06-28 10:30:21,79.32,41.81,156.17,54.57,None
2025-06-28 10:25:21,93.57,21.54,207.55,13.87,CPU Overload
2025-06-28 10:20:21,38.13,25.93,131.44,67.61,None
2025-06-28 10:15:21,47.5,54.79,180.23,48.39,None
2025-06-28 10:10:21,44.31,69.83,200.84,33.88,None
2025-06-28 10:05:21,42.35,38.83,217.45,59.89,None
2025-06-28 10:00:21,28.13,45.14,156.3,46.35,None
2025-06-28 09:55:21,34.78,92.06,128.56,57.52,Memory Issue
2025-06-28 09:50:21,59.61,53.88,257.73,173.92,Network Delay
2025-06-28 09:45:21,62.28,80.96,494.92,61.04,Disk IO Bottleneck
2025-06-28 09:40:21,62.11,55.85,161.34,39.51,None
2025-06-28 09:35:21,50.75,56.4,124.86,20.97,None
2025-06-28 09:30:21,96.15,70.55,180.9,81.92,CPU Overload
2025-06-28 09:25:21,49.86,96.76,155.36,37.72,Memory Issue
2025-06-28 09:20:21,23.7,77.88,190.39,73.0,None
2025-06-28 09:15:21,55.24,49.62,501.49,68.47,Disk IO Bottleneck
2025-06-28 09:10:21,50.69,58.86,236.19,48.84,None
2025-06-28 09:05:21,61.95,85.88,106.92,39.28,None
2025-06-28 09:00:21,68.09,56.52,145.53,31.51,None
2025-06-28 08:55:21,90.9,46.09,232.05,51.65,CPU Overload
2025-06-28 08:50:21,71.79,70.82,199.24,46.9,None
2025-06-28 08:45:21,40.42,53.98,179.6,45.38,None
2025-06-28 08:40:21,62.7,74.43,249.14,9.96,None
2025-06-28 08:35:21,43.7,66.35,190.22,43.41,None
2025-06-28 08:30:21,46.68,89.6,122.8,45.85,Memory Issue
2025-06-28 08:25:21,71.61,54.25,404.74,40.88,Disk IO Bottleneck
2025-06-28 08:20:21,78.71,100.0,228.77,66.75,None
2025-06-28 08:15:21,31.9,72.34,195.44,31.61,None
2025-06-28 08:10:21,75.39,56.97,173.49,70.09,None
2025-06-28 08:05:21,55.44,69.21,191.65,42.55,None
2025-06-28 08:00:21,53.44,69.1,232.62,83.65,None
2025-06-28 07:55:21,63.51,72.4,179.88,74.13,None
2025-06-28 07:50:21,42.83,57.17,127.91,22.52,None
2025-06-28 07:45:21,29.32,35.35,198.59,45.09,None
2025-06-28 07:40:21,40.38,68.4,273.07,24.46,None
2025-06-28 07:35:21,97.99,52.7,227.7,34.68,CPU Overload
2025-06-28 07:30:21,29.02,34.16,185.89,46.74,None
2025-06-28 07:25:21,57.65,31.26,210.2,179.29,Network Delay
2025-06-28 07:20:21,65.16,53.24,199.15,31.82,None
2025-06-28 07:15:21,48.97,91.34,196.86,50.58,None
2025-06-28 07:10:21,49.1,52.39,155.08,64.03,None
2025-06-28 07:05:21,37.97,57.53,176.71,30.57,None
2025-06-28 07:00:21,78.97,49.85,152.2,66.5,None
2025-06-28 06:55:21,62.02,63.34,510.94,84.79,Disk IO Bottleneck
2025-06-28 06:50:21,40.46,98.68,172.23,76.81,Memory Issue
2025-06-28 06:45:21,61.6,48.3,292.87,44.21,None
2025-06-28 06:40:21,38.53,51.62,235.05,59.97,None
2025-06-28 06:35:21,63.65,23.88,99.33,51.04,None
2025-06-28 06:30:21,50.97,55.28,152.5,48.94,None
2025-06-28 06:25:21,29.34,54.52,223.58,45.72,None
2025-06-28 06:20:21,26.34,62.27,180.39,60.14,None
2025-06-28 06:15:21,90.89,55.27,159.87,19.1,CPU Overload
2025-06-28 06:10:21,57.71,38.51,160.61,166.01,Network Delay
2025-06-28 06:05:21,94.49,43.5,156.42,55.76,CPU Overload
2025-06-28 06:00:21,43.69,38.38,133.5,21.06,None
2025-06-28 05:55:21,67.58,51.67,261.19,160.82,Network Delay
2025-06-28 05:50:21,38.02,16.51,592.86,64.51,Disk IO Bottleneck
2025-06-28 05:45:21,44.08,95.83,224.54,57.1,Memory Issue
2025-06-28 05:40:21,71.14,89.53,172.91,30.58,Memory Issue
2025-06-28 05:35:21,39.15,62.06,294.18,44.98,None
2025-06-28 05:30:21,40.48,92.79,172.25,37.77,None
2025-06-28 05:25:21,24.26,90.13,267.97,92.31,Memory Issue
2025-06-28 05:20:21,45.4,22.87,214.43,35.79,None
2025-06-28 05:15:21,36.48,59.1,216.91,41.75,None
2025-06-28 05:10:21,64.5,28.82,510.64,50.94,Disk IO Bottleneck
2025-06-28 05:05:21,97.69,48.47,124.18,37.1,CPU Overload
2025-06-28 05:00:21,42.33,80.5,283.68,19.48,None
2025-06-28 04:55:21,59.96,41.77,211.9,38.99,None
2025-06-28 04:50:21,73.19,89.76,206.22,66.65,Memory Issue
2025-06-28 04:45:21,56.13,94.33,237.31,38.92,Memory Issue
2025-06-28 04:40:21,78.56,41.37,425.06,59.69,Disk IO Bottleneck
2025-06-28 04:35:21,46.28,50.81,234.78,72.11,None
2025-06-28 04:30:21,59.28,72.01,275.36,48.91,None
2025-06-28 04:25:21,64.0,65.92,230.88,60.49,None
2025-06-28 04:20:21,53.28,50.58,276.98,156.95,Network Delay
2025-06-28 04:15:21,73.09,85.33,160.5,66.41,Memory Issue
2025-06-28 04:10:21,25.52,27.43,80.29,60.94,None
2025-06-28 04:05:21,51.0,66.78,228.57,55.58,None
2025-06-28 04:00:21,26.93,55.82,154.2,41.35,None
2025-06-28 03:55:21,57.56,28.18,510.09,51.32,Disk IO Bottleneck
2025-06-28 03:50:21,50.36,71.34,144.56,27.28,None
2025-06-28 03:45:21,99.59,66.16,174.99,38.27,CPU Overload
2025-06-28 03:40:21,42.47,45.75,207.89,35.03,None
2025-06-28 03:35:21,31.9,97.8,170.39,56.54,None
2025-06-28 03:30:21,51.95,29.59,207.14,151.23,Network Delay
2025-06-28 03:25:21,54.32,47.22,124.55,47.87,None
2025-06-28 03:20:21,19.38,24.11,150.58,26.14,None
2025-06-28 03:15:21,33.76,86.95,236.53,42.1,None
2025-06-28 03:10:21,37.1,66.27,110.08,53.42,None
2025-06-28 03:05:21,34.47,74.61,171.56,73.29,None
2025-06-28 03:00:21,58.55,100.0,149.17,148.88,Network Delay
2025-06-28 02:55:21,45.42,40.75,78.36,46.7,None
2025-06-28 02:50:21,94.54,62.31,221.45,22.24,CPU Overload
2025-06-28 02:45:21,69.54,93.49,177.57,31.09,Memory Issue
2025-06-28 02:40:21,35.79,32.29,167.94,26.47,None
2025-06-28 02:35:21,41.5,81.07,269.68,49.34,None
2025-06-28 02:30:21,95.19,92.82,111.31,9.68,CPU Overload
2025-06-28 02:25:21,64.74,73.47,76.49,83.36,None
2025-06-28 02:20:21,20.95,22.02,236.8,52.44,None
2025-06-28 02:15:21,23.45,28.74,237.49,100.68,None
2025-06-28 02:10:21,54.53,57.23,230.39,66.55,None
2025-06-28 02:05:21,50.61,79.8,148.94,70.12,None
2025-06-28 02:00:21,42.4,60.83,213.18,33.96,None
2025-06-28 01:55:21,29.77,83.23,271.78,74.63,None
2025-06-28 01:50:21,54.41,60.41,182.99,7.56,None
2025-06-28 01:45:21,77.21,71.73,245.38,64.12,None
2025-06-28 01:40:21,46.29,43.47,164.69,49.24,None
2025-06-28 01:35:21,33.85,100.0,244.89,44.45,None
2025-06-28 01:30:21,45.88,50.43,223.24,43.03,None
2025-06-28 01:25:21,30.81,62.29,163.84,182.09,Network Delay
2025-06-28 01:20:21,96.73,16.09,232.15,48.82,CPU Overload
2025-06-28 01:15:21,25.69,54.65,252.45,62.66,None
2025-06-28 01:10:21,59.15,74.2,231.82,50.42,None
2025-06-28 01:05:21,60.99,63.41,167.87,68.78,None
2025-06-28 01:00:21,51.51,37.2,552.84,61.83,Disk IO Bottleneck
2025-06-28 00:55:21,47.86,66.56,199.49,59.71,None
2025-06-28 00:50:21,94.57,52.66,210.47,64.2,CPU Overload
2025-06-28 00:45:21,91.16,79.77,197.62,55.01,CPU Overload
2025-06-28 00:40:21,58.57,97.71,274.77,94.61,Memory Issue
2025-06-28 00:35:21,25.64,25.0,239.51,41.77,None
2025-06-28 00:30:21,51.48,36.25,183.66,37.56,None
2025-06-28 00:25:21,55.77,29.24,136.91,56.42,None
2025-06-28 00:20:21,40.74,46.85,220.29,53.07,None
2025-06-28 00:15:21,43.8,38.92,214.09,36.42,None
2025-06-28 00:10:21,54.39,85.71,232.89,87.99,None
2025-06-28 00:05:21,40.33,63.0,196.15,60.1,None
2025-06-28 00:00:21,41.06,76.07,260.46,43.17,None
2025-06-27 23:55:21,28.86,28.76,254.44,61.27,None
2025-06-27 23:50:21,47.53,15.18,288.57,82.18,None
2025-06-27 23:45:21,41.03,72.75,226.97,44.06,None
2025-06-27 23:40:21,66.07,86.6,261.78,57.65,Memory Issue
2025-06-27 23:35:21,53.11,54.34,197.37,50.52,None
2025-06-27 23:30:21,58.74,39.2,210.01,61.77,None
2025-06-27 23:25:21,82.49,57.74,160.21,42.03,None
2025-06-27 23:20:21,91.7,56.31,140.64,26.95,CPU Overload
2025-06-27 23:15:21,59.85,84.36,157.52,10.99,None
2025-06-27 23:10:21,51.6,100.0,137.74,59.61,None
2025-06-27 23:05:21,54.7,56.72,226.49,91.43,None
2025-06-27 23:00:21,38.36,71.31,236.23,77.62,None
2025-06-27 22:55:21,65.58,24.77,464.75,59.76,Disk IO Bottleneck
2025-06-27 22:50:21,31.18,92.73,163.63,68.25,Memory Issue
2025-06-27 22:45:21,20.4,88.98,193.3,64.36,None
2025-06-27 22:40:21,49.35,96.59,265.49,36.92,Memory Issue
2025-06-27 22:35:21,62.08,89.45,445.6,48.6,Disk IO Bottleneck
2025-06-27 22:30:21,97.6,66.53,199.57,76.04,CPU Overload
2025-06-27 22:25:21,53.73,76.18,207.92,45.92,None
2025-06-27 22:20:21,27.37,69.35,117.91,35.49,None
2025-06-27 22:15:21,79.72,100.0,273.77,36.15,None
2025-06-27 22:10:21,45.43,35.9,155.88,75.51,None
2025-06-27 22:05:21,26.96,92.76,217.71,45.26,None
2025-06-27 22:00:21,44.34,82.37,259.22,60.08,None
2025-06-27 21:55:21,96.98,25.77,180.91,21.98,CPU Overload
2025-06-27 21:50:21,53.3,42.83,255.26,66.55,None
2025-06-27 21:45:21,66.92,94.85,278.5,65.4,Memory Issue
2025-06-27 21:40:21,19.38,95.61,185.58,65.56,Memory Issue
2025-06-27 21:35:21,88.32,45.98,233.88,60.63,None
2025-06-27 21:30:21,84.83,92.38,140.21,95.96,Memory Issue
2025-06-27 21:25:21,42.34,56.85,177.89,67.52,None
2025-06-27 21:20:21,51.91,78.25,173.3,33.38,None
2025-06-27 21:15:21,26.98,90.85,216.17,86.31,Memory Issue
2025-06-27 21:10:21,61.63,99.68,219.32,6.03,None
2025-06-27 21:05:21,99.47,37.93,180.8,37.8,CPU Overload
2025-06-27 21:00:21,26.79,57.34,201.01,57.44,None
2025-06-27 20:55:21,39.81,74.01,215.75,69.46,None
2025-06-27 20:50:21,64.02,41.09,203.78,93.15,None
2025-06-27 20:45:21,55.24,46.61,212.93,14.89,None
2025-06-27 20:40:21,63.55,55.49,182.76,67.56,None
2025-06-27 20:35:21,46.55,73.45,430.37,45.21,Disk IO Bottleneck
2025-06-27 20:30:21,51.82,96.79,174.05,33.21,None
2025-06-27 20:25:21,5.24,15.77,182.01,56.22,None
2025-06-27 20:20:21,50.27,87.17,200.4,34.75,Memory Issue
2025-06-27 20:15:21,49.65,82.44,246.07,43.52,None
2025-06-27 20:10:21,54.22,84.92,141.64,155.62,Network Delay
2025-06-27 20:05:21,61.51,45.06,192.52,53.11,None
2025-06-27 20:00:21,93.89,59.92,264.28,53.94,CPU Overload
2025-06-27 19:55:21,67.68,96.05,241.24,78.63,Memory Issue
2025-06-27 19:50:21,81.03,73.52,133.21,48.85,None
2025-06-27 19:45:21,84.46,82.69,226.34,12.09,None
2025-06-27 19:40:21,36.53,40.29,215.29,25.74,None
2025-06-27 19:35:21,61.96,40.28,195.41,27.83,None
2025-06-27 19:30:21,41.87,91.62,228.76,31.28,Memory Issue
2025-06-27 19:25:21,71.31,93.04,140.44,58.89,Memory Issue
2025-06-27 19:20:21,52.51,42.87,274.2,133.78,Network Delay
2025-06-27 19:15:21,24.4,87.55,140.77,57.02,None
2025-06-27 19:10:21,27.43,51.17,255.08,59.18,None
2025-06-27 19:05:21,36.16,97.88,98.83,46.95,Memory Issue
2025-06-27 19:00:21,55.73,53.8,228.71,46.83,None
2025-06-27 18:55:21,99.96,100.0,233.89,50.49,CPU Overload
2025-06-27 18:50:21,33.11,62.82,259.64,69.46,None
2025-06-27 18:45:21,67.18,77.57,157.11,38.74,None
2025-06-27 18:40:21,47.95,88.35,138.66,28.7,None
2025-06-27 18:35:21,15.97,60.87,228.45,52.4,None
2025-06-27 18:30:21,97.96,100.0,272.71,50.69,CPU Overload
2025-06-27 18:25:21,68.76,54.16,272.49,35.04,None
2025-06-27 18:20:21,65.55,22.59,177.42,28.36,None
2025-06-27 18:15:21,53.24,91.03,196.82,45.6,None
2025-06-27 18:10:21,49.5,46.62,183.92,27.16,None
2025-06-27 18:05:21,33.96,51.51,440.17,25.28,Disk IO Bottleneck
2025-06-27 18:00:21,39.45,42.95,236.52,46.63,None
2025-06-27 17:55:21,48.65,78.31,183.53,52.58,None
2025-06-27 17:50:21,60.08,32.28,266.53,16.52,None
2025-06-27 17:45:21,49.77,51.71,199.01,41.04,None
2025-06-27 17:40:21,37.13,93.94,223.57,51.37,Memory Issue
2025-06-27 17:35:21,57.61,96.42,166.95,66.96,Memory Issue
2025-06-27 17:30:21,35.92,67.71,230.46,59.32,None
2025-06-27 17:25:21,59.35,46.01,230.84,11.74,None
2025-06-27 17:20:21,94.12,59.16,230.25,67.71,CPU Overload
2025-06-27 17:15:21,94.78,63.69,204.81,40.77,CPU Overload
2025-06-27 17:10:21,97.01,79.83,193.51,47.36,CPU Overload
2025-06-27 17:05:21,46.23,76.03,191.54,24.37,None
2025-06-27 17:00:21,60.52,52.22,174.9,37.93,None
2025-06-27 16:55:21,62.08,70.87,188.52,63.16,None
2025-06-27 16:50:21,37.66,69.06,594.61,36.26,Disk IO Bottleneck
2025-06-27 16:45:21,64.43,85.71,172.11,14.67,None
2025-06-27 16:40:21,54.32,32.8,224.68,126.33,Network Delay
2025-06-27 16:35:21,48.68,54.31,218.15,96.26,None
2025-06-27 16:30:21,56.51,39.78,262.62,68.18,None
2025-06-27 16:25:21,44.0,45.08,170.92,14.4,None
2025-06-27 16:20:21,45.35,65.71,425.21,39.84,Disk IO Bottleneck
2025-06-27 16:15:21,34.22,62.17,171.03,17.33,None
2025-06-27 16:10:21,49.78,67.98,121.02,54.33,None
2025-06-27 16:05:21,30.47,67.55,170.28,37.6,None
2025-06-27 16:00:21,44.11,90.09,240.16,67.38,None
2025-06-27 15:55:21,45.47,43.96,212.56,58.8,None
2025-06-27 15:50:21,55.11,90.34,138.82,54.55,Memory Issue
2025-06-27 15:45:21,51.04,88.61,173.52,34.91,None
2025-06-27 15:40:21,93.26,48.9,209.87,64.21,CPU Overload
2025-06-27 15:35:21,14.94,85.45,271.83,40.75,Memory Issue
2025-06-27 15:30:21,59.91,65.8,210.47,22.53,None
2025-06-27 15:25:21,58.74,97.88,197.83,112.35,Memory Issue
2025-06-27 15:20:21,99.16,56.41,277.0,58.71,CPU Overload
2025-06-27 15:15:21,59.63,30.03,449.78,34.48,Disk IO Bottleneck
2025-06-27 15:10:21,43.73,89.83,186.07,45.44,Memory Issue
2025-06-27 15:05:21,58.08,95.05,215.73,49.26,None
2025-06-27 15:00:21,25.17,46.41,192.26,43.36,None
2025-06-27 14:55:21,40.12,36.09,165.67,27.03,None
2025-06-27 14:50:21,51.99,56.05,308.05,47.01,None
2025-06-27 14:45:21,48.5,51.31,213.5,36.95,None
2025-06-27 14:40:21,92.62,65.9,218.76,67.55,CPU Overload
2025-06-27 14:35:21,53.34,91.21,244.44,58.25,None
2025-06-27 14:30:21,22.54,26.55,213.55,39.44,None
2025-06-27 14:25:21,57.74,55.1,191.99,15.99,None
2025-06-27 14:20:21,57.78,57.29,215.37,39.44,None
2025-06-27 14:15:21,40.09,80.89,253.89,39.66,None
2025-06-27 14:10:21,52.5,57.34,149.04,45.57,None
2025-06-27 14:05:21,33.4,94.81,227.33,74.31,Memory Issue
2025-06-27 14:00:21,30.74,81.59,185.76,75.75,None
2025-06-27 13:55:21,71.75,89.13,572.01,49.06,Disk IO Bottleneck
2025-06-27 13:50:21,53.78,56.38,234.78,59.07,None
2025-06-27 13:45:21,41.67,15.82,249.61,36.97,None
2025-06-27 13:40:21,49.85,91.91,145.98,31.12,Memory Issue
2025-06-27 13:35:21,59.93,70.85,167.78,60.83,None
2025-06-27 13:30:21,38.74,42.23,157.69,89.22,None
2025-06-27 13:25:21,40.53,53.67,209.78,36.62,None
2025-06-27 13:20:21,53.52,71.03,226.55,75.35,None
2025-06-27 13:15:21,61.51,59.95,174.7,57.91,None
2025-06-27 13:10:21,86.27,59.61,208.69,44.38,None
2025-06-27 13:05:21,84.43,51.95,124.4,37.16,None
2025-06-27 13:00:21,48.74,100.0,182.64,10.94,None
2025-06-27 12:55:21,34.43,61.85,94.18,49.28,None
2025-06-27 12:50:21,62.25,96.05,302.52,47.72,Memory Issue
2025-06-27 12:45:21,95.87,42.4,300.46,38.85,CPU Overload
2025-06-27 12:40:21,58.05,53.61,150.77,0.0,None
2025-06-27 12:35:21,53.41,63.57,203.39,69.06,None
2025-06-27 12:30:21,70.16,53.93,178.23,84.62,None
2025-06-27 12:25:21,42.14,55.37,61.49,44.02,None
2025-06-27 12:20:21,52.43,28.47,208.29,34.33,None
2025-06-27 12:15:21,9.74,73.34,267.08,50.71,None
2025-06-27 12:10:21,42.74,47.11,202.36,22.25,None
2025-06-27 12:05:21,58.45,76.84,271.68,29.81,None
2025-06-27 12:00:21,40.1,53.16,216.08,74.45,None
2025-06-27 11:55:21,93.3,58.2,441.3,62.9,Disk IO Bottleneck
2025-06-27 11:50:21,38.77,48.13,202.97,26.65,None
2025-06-27 11:45:21,58.51,91.0,200.99,88.87,Memory Issue
2025-06-27 11:40:21,63.03,66.36,201.69,60.11,None
2025-06-27 11:35:21,51.8,65.42,104.18,67.92,None
2025-06-27 11:30:21,95.55,64.92,128.97,43.06,CPU Overload
2025-06-27 11:25:21,58.95,22.77,167.99,93.72,None
2025-06-27 11:20:21,53.4,93.36,240.82,62.61,Memory Issue
2025-06-27 11:15:21,56.33,62.68,111.5,56.03,None
2025-06-27 11:10:21,52.01,53.5,224.03,94.01,None
2025-06-27 11:05:21,64.98,57.14,192.09,33.22,None
2025-06-27 11:00:21,32.8,84.08,423.55,24.04,Disk IO Bottleneck
2025-06-27 10:55:21,36.46,50.42,227.82,55.36,None
2025-06-27 10:50:21,46.37,88.53,182.24,43.06,None
2025-06-27 10:45:21,68.85,58.99,177.15,58.13,None
2025-06-27 10:40:21,44.36,69.55,168.57,35.58,None
2025-06-27 10:35:21,52.61,32.07,207.06,51.02,None
2025-06-27 10:30:21,37.4,19.27,157.11,59.83,None
2025-06-27 10:25:21,66.92,95.82,221.0,31.53,Memory Issue
2025-06-27 10:20:21,49.92,72.87,165.7,59.59,None
2025-06-27 10:15:21,43.73,86.16,262.78,40.62,Memory Issue
2025-06-27 10:10:21,69.09,87.67,173.97,67.48,Memory Issue
2025-06-27 10:05:21,70.17,79.76,160.96,73.79,None
2025-06-27 10:00:21,44.86,42.03,190.52,52.08,None
2025-06-27 09:55:21,67.85,68.07,291.67,38.74,None
2025-06-27 09:50:21,95.28,80.91,201.79,63.16,CPU Overload
2025-06-27 09:45:21,57.81,42.15,150.3,56.78,None
2025-06-27 09:40:21,77.06,72.64,171.33,175.9,Network Delay
2025-06-27 09:35:21,67.53,94.04,208.83,30.34,None
2025-06-27 09:30:21,47.44,54.98,193.97,63.05,None
2025-06-27 09:25:21,40.11,27.14,238.65,44.9,None
